userId,movieId,rating,comment
298,210,3.5,Everyone can consider watching it
300,326,3.0,pretty good
72,249,4.0,Everyone can consider watching it
6,237,3.0,ok
272,63,3.5,pretty good
16,306,1.5,no good =((
162,70,3.0,Everyone can consider watching it
403,14,2.5,i don't like this
11,208,4.0,ok
198,127,0.5,No review available
16,501,2.0,ncc
396,352,1.0,i don't like this
82,245,0.5,No review available
126,131,3.0,pretty good
499,389,3.0,Everyone can consider watching it
73,256,3.5,Everyone can consider watching it
431,547,0.5,No review available
447,52,4.0,Everyone can consider watching it
223,421,2.5,ncc
485,443,1.0,worst movies of all time
323,73,3.5,pretty good
69,165,3.5,pretty good
305,433,3.5,ok
136,478,2.0,ncc
99,139,3.5,pretty good
230,168,1.5,ncc
255,14,4.0,pretty good
272,172,3.5,ok
376,458,3.0,pretty good
116,221,3.5,ok
187,420,3.5,pretty good
425,251,3.5,Everyone can consider watching it
84,161,2.5,i don't like this
414,161,3.0,pretty good
46,93,3.0,pretty good
245,459,3.5,ok
24,539,2.5,worst movies of all time
113,542,2.0,worst movies of all time
252,116,1.0,ncc
142,541,2.5,ncc
338,443,4.0,Everyone can consider watching it
423,257,3.5,Everyone can consider watching it
500,119,3.0,pretty good
432,421,4.0,Everyone can consider watching it
299,18,3.5,Everyone can consider watching it
143,334,1.5,no good =((
206,236,4.0,Everyone can consider watching it
46,10,4.0,Everyone can consider watching it
69,74,2.0,i don't like this
9,549,3.0,ok
7,215,4.0,pretty good
127,483,4.0,ok
274,222,3.0,Everyone can consider watching it
428,534,4.0,Everyone can consider watching it
160,428,3.5,pretty good
389,70,4.0,ok
166,331,3.0,pretty good
20,54,2.0,no good =((
439,88,3.5,Everyone can consider watching it
392,282,1.0,no good =((
414,42,3.0,ok
177,171,5.0,=))))))))))))
156,483,4.0,pretty good
354,89,3.5,pretty good
265,91,4.5,=))))))))))))
67,434,4.5,The best movie I've ever watched =))
371,187,3.0,Everyone can consider watching it
401,342,2.0,no good =((
484,467,3.5,Everyone can consider watching it
133,289,3.5,Everyone can consider watching it
263,180,3.0,pretty good
444,14,2.5,i don't like this
374,346,2.5,ncc
43,453,0.5,No review available
293,375,1.0,i don't like this
269,181,1.0,worst movies of all time
15,354,4.0,Everyone can consider watching it
411,171,2.5,no good =((
339,202,3.5,ok
372,556,2.5,worst movies of all time
125,100,0.5,No review available
46,381,2.5,ncc
318,148,3.5,Everyone can consider watching it
462,124,4.5,hay vcl
390,99,1.0,worst movies of all time
361,20,4.0,pretty good
143,111,4.0,ok
296,93,5.0,The best movie I've ever watched =))
90,283,4.5,hay vcl
127,215,4.0,pretty good
55,177,3.5,Everyone can consider watching it
246,426,3.0,pretty good
267,496,5.0,hay vcl
246,462,1.0,i don't like this
320,351,3.0,ok
43,427,4.0,ok
383,536,2.0,no good =((
68,486,3.0,Everyone can consider watching it
180,285,2.5,no good =((
34,386,4.5,hay vcl
236,95,4.5,hay vcl
423,562,4.0,Everyone can consider watching it
13,149,4.5,=))))))))))))
497,304,2.5,i don't like this
456,204,4.0,ok
170,68,4.5,=))))))))))))
53,89,4.0,Everyone can consider watching it
38,432,4.0,Everyone can consider watching it
19,199,4.0,ok
463,27,3.0,pretty good
15,332,2.0,i don't like this
407,202,3.5,ok
164,406,4.0,ok
35,230,4.5,The best movie I've ever watched =))
126,367,5.0,the best
291,556,2.0,no good =((
158,338,3.0,pretty good
54,136,4.0,pretty good
37,46,3.5,ok
176,464,5.0,The best movie I've ever watched =))
164,120,2.0,ncc
465,210,2.5,worst movies of all time
235,182,3.5,Everyone can consider watching it
246,463,3.0,Everyone can consider watching it
354,305,5.0,hay vcl
184,294,3.0,Everyone can consider watching it
212,441,3.0,Everyone can consider watching it
177,193,4.0,ok
366,494,3.0,Everyone can consider watching it
447,251,4.0,ok
211,223,3.0,ok
407,13,3.0,pretty good
223,272,3.0,ok
156,326,1.0,worst movies of all time
84,137,3.0,pretty good
339,182,3.0,ok
138,308,4.0,Everyone can consider watching it
9,169,1.0,ncc
431,329,3.0,pretty good
59,492,3.0,ok
278,147,3.0,Everyone can consider watching it
372,29,4.5,=))))))))))))
162,52,4.0,Everyone can consider watching it
166,341,4.5,hay vcl
491,260,3.5,pretty good
445,286,3.5,pretty good
68,245,4.5,hay vcl
322,151,4.0,Everyone can consider watching it
454,351,4.0,Everyone can consider watching it
168,259,5.0,The best movie I've ever watched =))
20,334,5.0,The best movie I've ever watched =))
487,230,3.0,pretty good
205,405,5.0,The best movie I've ever watched =))
410,382,4.0,Everyone can consider watching it
434,57,5.0,=))))))))))))
462,542,5.0,hay vcl
73,213,5.0,hay vcl
213,139,3.0,ok
112,36,4.0,pretty good
33,99,4.0,ok
408,236,4.0,Everyone can consider watching it
241,388,3.0,ok
353,298,5.0,hay vcl
164,264,2.0,i don't like this
315,165,4.0,pretty good
466,553,4.5,The best movie I've ever watched =))
134,82,4.5,The best movie I've ever watched =))
238,276,4.0,pretty good
422,220,2.5,worst movies of all time
468,16,4.0,pretty good
123,62,3.5,Everyone can consider watching it
263,533,3.5,ok
394,24,4.0,Everyone can consider watching it
374,254,4.5,=))))))))))))
136,169,4.5,The best movie I've ever watched =))
455,134,4.0,ok
302,4,4.5,hay vcl
248,438,2.0,worst movies of all time
2,223,1.0,no good =((
176,342,3.5,Everyone can consider watching it
271,220,3.5,Everyone can consider watching it
123,164,0.5,No review available
322,137,4.5,hay vcl
353,338,4.0,Everyone can consider watching it
359,205,0.5,No review available
162,234,4.5,the best
233,295,5.0,hay vcl
426,23,4.0,ok
487,426,3.0,Everyone can consider watching it
481,208,4.0,Everyone can consider watching it
10,143,4.0,Everyone can consider watching it
358,106,3.0,ok
195,107,2.0,worst movies of all time
388,291,3.0,ok
324,343,5.0,The best movie I've ever watched =))
25,467,4.5,the best
241,308,5.0,the best
484,177,1.5,no good =((
24,119,2.0,i don't like this
443,95,1.0,worst movies of all time
128,558,4.0,pretty good
154,410,4.5,The best movie I've ever watched =))
260,344,3.0,pretty good
382,99,5.0,the best
482,174,3.0,ok
98,47,1.0,worst movies of all time
296,15,3.5,ok
428,547,4.5,The best movie I've ever watched =))
393,7,5.0,the best
53,93,2.0,i don't like this
56,490,5.0,=))))))))))))
172,141,3.0,pretty good
474,426,4.0,Everyone can consider watching it
136,109,3.0,Everyone can consider watching it
295,374,3.0,pretty good
215,424,2.0,i don't like this
232,422,4.0,ok
259,362,4.0,pretty good
236,26,3.0,pretty good
279,429,3.0,ok
353,485,3.0,pretty good
376,374,3.0,ok
133,380,4.0,ok
176,290,5.0,=))))))))))))
386,389,3.0,ok
408,464,5.0,hay vcl
159,233,5.0,the best
457,261,3.0,Everyone can consider watching it
437,269,2.0,worst movies of all time
493,329,1.0,i don't like this
373,474,3.0,ok
299,10,5.0,the best
402,501,5.0,hay vcl
296,144,4.0,ok
328,422,3.0,pretty good
483,177,4.0,pretty good
157,35,3.0,Everyone can consider watching it
334,293,4.0,Everyone can consider watching it
75,74,3.0,Everyone can consider watching it
11,563,5.0,the best
252,475,5.0,hay vcl
227,319,5.0,the best
364,74,5.0,hay vcl
191,164,4.0,ok
272,352,3.0,Everyone can consider watching it
152,241,5.0,the best
174,487,5.0,the best
497,350,5.0,hay vcl
245,168,5.0,=))))))))))))
137,334,3.0,ok
190,255,5.0,hay vcl
466,175,5.0,the best
406,513,4.0,ok
87,445,3.0,pretty good
366,302,1.0,worst movies of all time
151,559,5.0,The best movie I've ever watched =))
313,423,5.0,hay vcl
476,223,5.0,the best
173,183,5.0,The best movie I've ever watched =))
95,474,5.0,the best
265,221,5.0,=))))))))))))
95,205,5.0,=))))))))))))
434,323,4.0,pretty good
70,354,5.0,hay vcl
438,107,5.0,The best movie I've ever watched =))
372,136,5.0,hay vcl
453,56,4.0,Everyone can consider watching it
256,8,5.0,the best
445,27,5.0,=))))))))))))
430,124,4.0,pretty good
495,511,5.0,the best
455,35,5.0,The best movie I've ever watched =))
48,331,4.0,Everyone can consider watching it
384,379,2.0,ncc
467,524,3.0,pretty good
137,194,4.0,Everyone can consider watching it
67,253,5.0,The best movie I've ever watched =))
485,185,2.5,worst movies of all time
49,293,2.5,ncc
217,404,3.0,ok
100,96,4.0,Everyone can consider watching it
113,532,4.0,Everyone can consider watching it
36,254,3.5,Everyone can consider watching it
272,415,3.5,pretty good
26,525,3.0,pretty good
66,104,5.0,=))))))))))))
4,562,4.0,pretty good
391,9,5.0,hay vcl
237,95,5.0,=))))))))))))
319,429,3.5,pretty good
3,19,5.0,the best
440,308,3.5,pretty good
292,75,4.5,=))))))))))))
153,267,3.5,ok
460,19,4.0,ok
395,394,4.5,The best movie I've ever watched =))
67,335,4.0,pretty good
392,516,4.0,ok
289,494,2.0,ncc
61,364,2.5,no good =((
290,183,4.5,The best movie I've ever watched =))
243,96,4.0,Everyone can consider watching it
482,385,3.5,Everyone can consider watching it
216,165,2.5,worst movies of all time
80,506,3.5,pretty good
265,266,4.5,the best
105,19,3.0,ok
380,106,3.5,Everyone can consider watching it
331,405,3.5,ok
460,229,3.0,Everyone can consider watching it
468,373,1.0,ncc
128,48,4.0,pretty good
71,260,4.0,pretty good
389,200,4.5,the best
180,439,3.5,ok
247,308,3.5,ok
295,166,2.0,worst movies of all time
394,24,3.5,Everyone can consider watching it
345,260,3.0,ok
98,145,3.0,pretty good
38,127,1.0,worst movies of all time
383,412,3.0,Everyone can consider watching it
150,179,3.0,pretty good
350,209,2.5,no good =((
417,291,3.5,Everyone can consider watching it
495,481,2.0,worst movies of all time
68,498,4.0,pretty good
296,123,2.5,i don't like this
70,420,2.5,ncc
267,561,1.0,ncc
236,20,1.5,no good =((
27,346,4.5,the best
373,27,2.5,ncc
148,230,2.5,i don't like this
190,459,2.5,no good =((
181,522,3.0,ok
177,483,3.0,pretty good
202,260,5.0,=))))))))))))
289,24,4.5,the best
261,303,4.0,Everyone can consider watching it
88,125,2.5,worst movies of all time
417,144,3.0,Everyone can consider watching it
472,492,3.5,Everyone can consider watching it
231,400,2.5,i don't like this
77,114,1.0,worst movies of all time
186,238,3.0,ok
373,106,3.0,Everyone can consider watching it
466,296,3.5,pretty good
396,271,1.5,i don't like this
429,514,0.5,No review available
452,31,4.5,=))))))))))))
299,465,2.5,worst movies of all time
200,331,3.0,pretty good
424,10,2.0,no good =((
41,37,3.0,pretty good
80,119,3.0,ok
488,247,4.5,=))))))))))))
187,377,4.0,ok
329,213,5.0,the best
230,472,2.0,no good =((
173,326,3.0,ok
319,415,1.5,no good =((
109,163,1.0,no good =((
140,52,4.0,pretty good
159,72,4.5,hay vcl
102,57,3.0,pretty good
67,303,3.0,Everyone can consider watching it
355,380,4.0,pretty good
45,477,3.5,ok
222,239,2.5,ncc
410,106,1.5,worst movies of all time
73,437,3.5,Everyone can consider watching it
193,151,1.5,worst movies of all time
221,384,2.5,worst movies of all time
347,327,1.5,ncc
63,515,3.5,ok
65,488,2.5,worst movies of all time
95,10,3.0,pretty good
142,418,2.5,worst movies of all time
446,512,3.5,pretty good
26,276,3.0,ok
356,135,4.0,pretty good
215,113,5.0,The best movie I've ever watched =))
278,344,5.0,The best movie I've ever watched =))
321,453,5.0,the best
282,44,3.0,Everyone can consider watching it
423,445,3.0,ok
197,283,5.0,hay vcl
228,557,3.0,ok
214,366,4.0,pretty good
158,164,5.0,hay vcl
17,200,1.0,no good =((
76,24,3.0,pretty good
121,359,5.0,the best
433,509,4.0,Everyone can consider watching it
14,315,3.0,Everyone can consider watching it
452,33,4.0,ok
332,100,3.0,pretty good
254,69,4.0,pretty good
276,205,3.0,pretty good
32,213,4.0,ok
393,516,4.0,pretty good
63,237,5.0,hay vcl
397,415,3.0,Everyone can consider watching it
178,480,2.0,worst movies of all time
487,285,3.0,Everyone can consider watching it
232,326,3.0,pretty good
131,56,4.0,ok
184,118,4.0,ok
429,2,5.0,hay vcl
120,339,5.0,The best movie I've ever watched =))
497,306,5.0,=))))))))))))
219,183,3.0,pretty good
221,504,5.0,=))))))))))))
283,80,4.0,Everyone can consider watching it
377,382,3.0,Everyone can consider watching it
391,308,3.0,ok
431,108,4.0,ok
224,87,5.0,The best movie I've ever watched =))
141,475,3.0,ok
173,372,4.0,Everyone can consider watching it
158,283,4.0,pretty good
72,76,5.0,The best movie I've ever watched =))
429,409,4.0,Everyone can consider watching it
9,238,4.0,pretty good
231,169,3.0,ok
346,357,5.0,hay vcl
337,451,3.0,Everyone can consider watching it
261,359,3.0,ok
242,369,5.0,the best
358,16,3.0,pretty good
390,168,3.0,pretty good
173,388,3.0,pretty good
143,541,3.0,Everyone can consider watching it
414,506,3.5,Everyone can consider watching it
395,535,4.0,pretty good
329,270,1.5,ncc
415,399,3.5,Everyone can consider watching it
16,256,0.5,No review available
250,333,5.0,the best
478,528,5.0,the best
400,241,5.0,The best movie I've ever watched =))
491,174,3.5,Everyone can consider watching it
80,194,0.5,No review available
387,474,3.5,pretty good
434,408,1.5,ncc
238,365,4.0,pretty good
93,181,1.5,no good =((
304,63,1.5,no good =((
93,169,2.0,i don't like this
70,408,2.0,ncc
325,405,4.0,Everyone can consider watching it
185,374,4.0,ok
285,550,3.0,Everyone can consider watching it
300,250,3.5,pretty good
44,222,4.0,ok
281,513,3.5,ok
472,66,1.5,i don't like this
129,277,3.5,ok
29,327,4.0,ok
370,364,3.0,pretty good
172,128,2.5,i don't like this
360,472,4.5,The best movie I've ever watched =))
219,429,2.5,i don't like this
11,412,2.5,worst movies of all time
209,440,3.5,ok
408,248,4.5,The best movie I've ever watched =))
469,431,2.0,i don't like this
238,67,5.0,hay vcl
188,371,5.0,The best movie I've ever watched =))
315,254,4.0,Everyone can consider watching it
297,145,3.0,Everyone can consider watching it
2,210,4.0,ok
379,475,5.0,=))))))))))))
345,138,3.0,Everyone can consider watching it
435,4,3.0,Everyone can consider watching it
291,111,4.0,Everyone can consider watching it
285,102,4.0,pretty good
284,333,3.0,ok
123,288,3.0,Everyone can consider watching it
157,251,5.0,The best movie I've ever watched =))
324,104,5.0,the best
227,337,3.0,pretty good
244,30,4.0,ok
370,233,3.0,pretty good
356,413,4.0,Everyone can consider watching it
463,59,3.0,ok
16,373,5.0,The best movie I've ever watched =))
315,343,3.0,Everyone can consider watching it
256,276,3.0,Everyone can consider watching it
402,25,4.0,Everyone can consider watching it
192,162,4.0,pretty good
15,332,2.0,worst movies of all time
374,306,5.0,The best movie I've ever watched =))
399,7,5.0,=))))))))))))
142,485,5.0,hay vcl
464,396,5.0,the best
242,80,4.0,Everyone can consider watching it
45,528,3.5,Everyone can consider watching it
456,435,0.5,No review available
142,557,3.5,Everyone can consider watching it
201,185,2.5,i don't like this
119,247,3.5,ok
433,207,1.0,no good =((
35,128,3.5,Everyone can consider watching it
180,513,4.0,ok
208,183,3.0,ok
310,535,3.0,Everyone can consider watching it
414,477,2.0,no good =((
226,66,4.5,the best
500,126,2.5,no good =((
151,239,4.0,ok
86,387,3.0,pretty good
381,309,1.0,ncc
68,302,2.5,no good =((
425,423,3.0,pretty good
179,51,3.0,Everyone can consider watching it
376,316,4.0,pretty good
384,254,3.0,Everyone can consider watching it
347,328,4.0,Everyone can consider watching it
164,494,2.0,worst movies of all time
399,161,3.5,ok
38,51,2.5,i don't like this
356,398,4.5,hay vcl
15,494,2.0,no good =((
76,376,3.5,ok
402,31,4.5,hay vcl
14,342,3.5,pretty good
129,124,0.5,No review available
12,29,3.0,ok
88,550,4.0,pretty good
414,406,4.0,Everyone can consider watching it
487,91,3.5,pretty good
365,537,3.5,ok
389,19,3.0,ok
15,342,1.5,ncc
199,410,4.0,Everyone can consider watching it
450,222,4.5,=))))))))))))
170,76,5.0,=))))))))))))
299,53,2.0,no good =((
134,461,4.0,pretty good
99,39,3.0,ok
360,139,3.0,ok
229,372,0.5,No review available
433,144,3.0,pretty good
110,114,4.0,pretty good
271,88,1.5,i don't like this
227,439,3.5,ok
225,19,2.0,i don't like this
318,279,4.5,hay vcl
343,423,2.0,ncc
441,42,5.0,=))))))))))))
476,564,2.5,worst movies of all time
32,358,5.0,=))))))))))))
446,119,3.0,Everyone can consider watching it
338,99,2.0,i don't like this
367,485,4.0,Everyone can consider watching it
157,270,5.0,The best movie I've ever watched =))
228,156,5.0,=))))))))))))
39,459,4.0,ok
151,239,4.0,pretty good
230,370,5.0,=))))))))))))
460,493,4.0,Everyone can consider watching it
386,74,5.0,The best movie I've ever watched =))
347,150,4.0,pretty good
500,211,3.0,Everyone can consider watching it
157,14,5.0,hay vcl
252,526,3.0,Everyone can consider watching it
439,304,5.0,the best
189,277,3.0,Everyone can consider watching it
442,430,5.0,=))))))))))))
255,504,4.0,Everyone can consider watching it
455,258,4.0,pretty good
64,48,5.0,The best movie I've ever watched =))
156,24,3.0,Everyone can consider watching it
102,294,3.0,pretty good
443,194,3.0,ok
288,139,3.0,ok
356,447,4.0,pretty good
493,97,3.0,Everyone can consider watching it
472,487,3.0,Everyone can consider watching it
204,396,4.0,Everyone can consider watching it
213,304,3.0,pretty good
497,287,4.0,ok
343,320,4.0,Everyone can consider watching it
337,17,5.0,=))))))))))))
16,436,3.0,pretty good
102,454,4.0,pretty good
131,265,3.0,Everyone can consider watching it
187,500,4.0,ok
290,61,3.0,Everyone can consider watching it
491,273,5.0,The best movie I've ever watched =))
346,502,4.0,Everyone can consider watching it
368,210,3.0,ok
255,467,4.0,Everyone can consider watching it
340,247,3.0,Everyone can consider watching it
80,379,3.0,pretty good
77,36,4.0,pretty good
180,345,3.0,ok
361,208,4.0,Everyone can consider watching it
291,333,3.0,ok
53,228,3.0,ok
184,83,3.0,pretty good
495,501,3.0,ok
200,440,4.0,pretty good
422,233,3.0,pretty good
193,320,3.0,ok
169,339,4.0,ok
340,427,3.0,ok
22,276,4.0,pretty good
318,225,4.0,pretty good
58,289,3.0,pretty good
332,208,3.0,Everyone can consider watching it
398,185,3.0,pretty good
350,181,3.0,pretty good
389,436,3.0,pretty good
415,490,5.0,the best
410,527,4.0,ok
468,154,5.0,hay vcl
227,475,3.0,ok
252,100,3.0,pretty good
86,474,5.0,hay vcl
144,401,5.0,The best movie I've ever watched =))
150,436,4.0,pretty good
495,67,5.0,The best movie I've ever watched =))
382,62,3.0,ok
38,451,3.0,ok
63,484,4.0,Everyone can consider watching it
313,374,3.0,pretty good
59,396,4.0,Everyone can consider watching it
273,299,5.0,the best
433,116,4.0,Everyone can consider watching it
80,259,4.0,ok
458,70,3.0,ok
408,464,4.0,Everyone can consider watching it
81,158,4.0,Everyone can consider watching it
178,529,4.0,pretty good
311,113,3.0,pretty good
267,382,3.0,pretty good
32,137,4.0,Everyone can consider watching it
144,292,3.0,pretty good
284,488,3.0,pretty good
43,103,4.0,ok
37,308,3.0,Everyone can consider watching it
104,61,3.0,pretty good
476,249,5.0,The best movie I've ever watched =))
39,335,3.0,pretty good
488,241,3.0,pretty good
84,222,2.0,no good =((
432,453,4.0,pretty good
435,547,3.0,Everyone can consider watching it
173,250,3.0,pretty good
48,289,4.0,Everyone can consider watching it
153,439,3.0,pretty good
174,374,5.0,the best
46,325,5.0,hay vcl
91,443,3.0,ok
155,456,3.0,pretty good
161,8,3.0,pretty good
341,395,4.0,Everyone can consider watching it
123,42,5.0,the best
282,470,4.0,pretty good
406,195,3.0,pretty good
279,146,3.0,pretty good
327,294,3.0,pretty good
45,202,3.0,ok
138,302,3.0,pretty good
254,405,3.0,Everyone can consider watching it
132,495,3.0,ok
5,396,4.0,ok
195,470,4.5,=))))))))))))
126,367,0.5,No review available
132,370,3.0,Everyone can consider watching it
187,407,5.0,hay vcl
34,289,5.0,The best movie I've ever watched =))
303,273,4.0,Everyone can consider watching it
439,320,3.5,ok
365,553,5.0,the best
417,260,3.5,Everyone can consider watching it
372,520,2.5,i don't like this
195,461,2.5,i don't like this
472,168,4.5,The best movie I've ever watched =))
418,387,3.5,pretty good
326,127,4.0,ok
174,103,4.0,ok
340,303,3.0,Everyone can consider watching it
330,303,4.5,the best
260,125,4.5,the best
378,294,2.0,no good =((
62,372,4.5,The best movie I've ever watched =))
381,113,1.0,worst movies of all time
333,53,4.0,pretty good
194,144,4.0,pretty good
118,3,3.0,pretty good
318,182,3.0,Everyone can consider watching it
150,65,2.5,worst movies of all time
181,178,2.5,i don't like this
69,275,2.5,no good =((
35,492,3.5,ok
114,411,3.5,pretty good
364,371,4.0,pretty good
74,521,2.0,worst movies of all time
200,300,3.5,pretty good
152,532,5.0,The best movie I've ever watched =))
334,346,3.0,pretty good
332,380,4.0,pretty good
61,516,4.5,the best
23,34,4.0,pretty good
115,50,2.0,i don't like this
219,564,3.5,Everyone can consider watching it
146,218,2.0,ncc
164,90,4.0,ok
318,414,5.0,the best
212,74,1.5,no good =((
195,426,1.0,no good =((
297,59,2.5,worst movies of all time
193,398,2.0,i don't like this
68,293,3.0,Everyone can consider watching it
141,219,3.5,ok
224,110,2.0,i don't like this
202,243,4.0,ok
193,426,3.0,pretty good
485,241,2.0,no good =((
60,362,3.5,pretty good
282,369,3.0,Everyone can consider watching it
153,285,2.5,ncc
413,398,4.0,pretty good
492,99,4.5,The best movie I've ever watched =))
149,426,2.0,ncc
18,246,2.5,worst movies of all time
241,521,3.0,ok
194,151,3.5,pretty good
30,301,3.5,ok
96,321,3.0,ok
75,459,4.0,Everyone can consider watching it
137,48,1.0,ncc
208,439,3.0,pretty good
380,85,3.5,ok
189,354,3.0,ok
470,531,2.5,worst movies of all time
12,63,3.0,pretty good
26,511,4.0,ok
469,512,3.0,ok
498,557,3.0,Everyone can consider watching it
317,487,3.5,Everyone can consider watching it
305,499,3.0,Everyone can consider watching it
462,543,1.5,no good =((
280,470,4.5,The best movie I've ever watched =))
186,225,3.0,Everyone can consider watching it
217,247,3.0,Everyone can consider watching it
103,102,4.0,ok
319,452,3.5,ok
476,562,3.5,pretty good
472,150,2.0,no good =((
469,521,4.5,hay vcl
421,516,4.5,hay vcl
27,514,3.0,Everyone can consider watching it
276,543,4.0,pretty good
449,188,3.0,ok
69,564,3.0,pretty good
493,87,3.0,pretty good
479,507,1.0,i don't like this
155,114,4.0,pretty good
116,483,4.5,the best
184,132,3.5,Everyone can consider watching it
309,563,4.0,Everyone can consider watching it
415,383,4.0,pretty good
386,434,4.0,ok
71,561,0.5,No review available
384,412,3.5,pretty good
412,124,4.0,pretty good
350,183,5.0,=))))))))))))
437,251,3.0,pretty good
372,503,5.0,The best movie I've ever watched =))
241,20,5.0,=))))))))))))
260,301,5.0,hay vcl
240,437,3.0,ok
44,192,2.0,worst movies of all time
240,124,4.0,ok
100,129,3.0,pretty good
369,66,4.0,Everyone can consider watching it
12,239,4.0,pretty good
347,435,2.0,worst movies of all time
282,300,3.0,Everyone can consider watching it
242,296,5.0,The best movie I've ever watched =))
364,124,3.0,ok
292,201,4.0,Everyone can consider watching it
97,294,3.0,ok
462,349,3.0,pretty good
120,405,3.0,Everyone can consider watching it
389,18,3.0,pretty good
94,324,3.0,Everyone can consider watching it
156,154,1.0,ncc
483,114,3.0,ok
159,13,2.0,ncc
286,49,2.0,i don't like this
479,304,3.0,Everyone can consider watching it
320,449,3.0,Everyone can consider watching it
449,192,2.0,no good =((
45,197,2.0,worst movies of all time
37,336,4.0,ok
453,4,3.0,ok
154,551,3.0,Everyone can consider watching it
493,205,1.0,no good =((
170,161,3.0,ok
313,390,4.0,Everyone can consider watching it
433,292,3.0,ok
217,240,3.0,pretty good
9,213,3.0,ok
499,273,4.0,ok
119,400,4.0,Everyone can consider watching it
128,124,5.0,the best
485,149,4.0,pretty good
107,362,2.0,no good =((
402,312,4.0,pretty good
102,153,3.0,Everyone can consider watching it
415,438,2.0,ncc
400,84,4.0,pretty good
349,62,3.0,Everyone can consider watching it
172,194,4.0,Everyone can consider watching it
349,231,3.0,ok
454,289,3.0,pretty good
493,484,3.0,pretty good
33,165,3.0,pretty good
312,39,3.0,ok
88,456,4.0,pretty good
203,401,1.0,i don't like this
100,505,1.0,ncc
265,509,3.0,Everyone can consider watching it
404,63,3.0,pretty good
309,559,3.0,pretty good
459,123,3.0,ok
170,95,4.0,ok
247,462,3.0,ok
346,282,3.0,pretty good
408,218,2.0,ncc
24,194,3.0,pretty good
496,346,4.0,Everyone can consider watching it
26,192,4.0,pretty good
233,174,2.0,ncc
216,162,2.0,ncc
397,539,4.0,Everyone can consider watching it
238,539,3.0,pretty good
270,280,2.0,ncc
380,40,3.0,ok
393,132,3.0,Everyone can consider watching it
89,418,2.0,ncc
154,265,3.0,ok
328,261,4.0,pretty good
58,175,3.0,Everyone can consider watching it
51,370,1.0,i don't like this
365,109,3.0,Everyone can consider watching it
251,65,3.0,ok
57,281,3.0,ok
128,414,2.0,no good =((
321,64,4.0,pretty good
454,53,3.0,Everyone can consider watching it
314,292,4.0,ok
259,391,3.0,Everyone can consider watching it
267,244,3.0,pretty good
74,323,4.0,pretty good
186,537,5.0,hay vcl
177,119,3.0,pretty good
219,56,3.0,pretty good
162,70,4.0,ok
423,117,1.5,worst movies of all time
336,466,3.5,ok
4,72,2.0,ncc
131,388,3.5,pretty good
110,239,5.0,The best movie I've ever watched =))
16,164,2.5,worst movies of all time
112,371,2.5,i don't like this
296,520,2.0,worst movies of all time
377,544,5.0,the best
452,553,5.0,The best movie I've ever watched =))
472,547,5.0,hay vcl
89,39,5.0,the best
54,371,5.0,=))))))))))))
205,347,5.0,hay vcl
228,24,4.0,Everyone can consider watching it
147,63,3.0,Everyone can consider watching it
105,381,3.0,Everyone can consider watching it
258,376,5.0,The best movie I've ever watched =))
294,141,5.0,=))))))))))))
35,295,3.0,pretty good
27,45,4.0,pretty good
216,439,4.0,pretty good
202,413,4.0,pretty good
447,77,3.0,pretty good
355,307,3.0,pretty good
333,352,3.0,pretty good
212,111,4.0,ok
339,207,3.0,pretty good
85,490,4.0,ok
198,452,4.0,Everyone can consider watching it
320,94,3.0,Everyone can consider watching it
228,112,4.0,Everyone can consider watching it
150,278,3.0,Everyone can consider watching it
15,365,3.0,pretty good
223,354,3.0,pretty good
17,396,4.0,ok
33,515,5.0,=))))))))))))
251,322,4.0,pretty good
472,422,4.0,pretty good
419,516,4.0,Everyone can consider watching it
258,277,4.0,pretty good
221,532,3.0,Everyone can consider watching it
424,363,4.0,pretty good
479,62,4.0,Everyone can consider watching it
79,180,5.0,hay vcl
257,280,4.0,pretty good
319,176,3.0,ok
399,184,3.0,ok
34,525,4.5,=))))))))))))
38,420,1.5,worst movies of all time
188,504,4.0,pretty good
365,465,2.0,i don't like this
94,430,3.5,Everyone can consider watching it
259,35,1.0,no good =((
46,512,2.5,no good =((
138,548,3.0,ok
377,62,4.0,Everyone can consider watching it
389,69,4.0,pretty good
131,122,3.0,Everyone can consider watching it
438,52,4.0,pretty good
246,203,4.0,ok
383,213,4.0,ok
97,419,4.0,Everyone can consider watching it
444,471,4.0,Everyone can consider watching it
59,353,5.0,=))))))))))))
446,188,2.0,no good =((
457,368,5.0,=))))))))))))
148,447,4.0,Everyone can consider watching it
362,523,4.0,ok
104,384,3.0,ok
387,253,2.0,i don't like this
363,371,3.0,Everyone can consider watching it
472,157,2.0,i don't like this
299,335,1.0,i don't like this
139,7,3.0,ok
494,560,4.0,pretty good
307,468,2.5,no good =((
211,316,3.0,ok
387,432,2.5,ncc
404,212,3.0,Everyone can consider watching it
309,541,2.5,worst movies of all time
313,297,3.5,pretty good
172,533,4.0,ok
424,484,4.0,pretty good
335,427,0.5,No review available
201,342,5.0,hay vcl
134,486,5.0,the best
85,368,4.0,pretty good
149,460,4.0,ok
96,358,4.0,ok
498,144,3.0,ok
266,553,4.0,ok
148,66,5.0,hay vcl
426,375,4.0,ok
267,89,2.0,i don't like this
375,268,4.0,pretty good
223,527,4.0,pretty good
83,152,3.0,Everyone can consider watching it
149,76,4.0,Everyone can consider watching it
228,302,5.0,the best
68,289,2.0,i don't like this
